Latest: Time (s),Latest: Position (m),Latest: Triceps Potential (V),Latest: Chest Potential (V)
6.694299,,3.768920898,0.310668945
6.694632,,3.754577637,0.320129395
6.694965,,3.735046387,0.325012207
6.695298,,3.725280762,0.334777832
6.695631,,3.720397949,0.344543457
6.695964,,3.715820313,0.344543457
6.696297,,3.725280762,0.34942627
6.69663,,3.730163574,0.34942627
6.696963,,3.730163574,0.34942627
6.697296,,3.735046387,0.344543457
6.697629,,3.735046387,0.344543457
6.697962,,3.739929199,0.344543457
6.698295,,3.739929199,0.339660645
6.698628,,3.744812012,0.339660645
6.698961,,3.739929199,0.32989502
6.699294,,3.735046387,0.325012207
6.699627,,3.730163574,0.325012207
6.69996,,3.725280762,0.315551758
6.7,0.678793,,
6.700293,,3.7109375,0.310668945
6.700626,,3.701171875,0.305786133
6.700959,,3.686523438,0.30090332
6.701292,,3.676757813,0.30090332
6.701625,,3.657531738,0.296020508
6.701958,,3.647766113,0.296020508
6.702291,,3.633422852,0.291137695
6.702624,,3.623657227,0.291137695
6.702957,,3.609008789,0.291137695
6.70329,,3.594665527,0.286254883
6.703623,,3.58001709,0.286254883
6.703956,,3.56048584,0.286254883
6.704289,,3.546142578,0.286254883
6.704622,,3.536376953,0.28137207
6.704955,,3.516845703,0.28137207
6.705288,,3.507385254,0.28137207
6.705621,,3.497619629,0.276489258
6.705954,,3.482971191,0.271911621
6.706287,,3.478088379,0.267028809
6.70662,,3.463745117,0.267028809
6.706953,,3.458862305,0.262145996
6.707286,,3.44909668,0.262145996
6.707619,,3.444213867,0.252380371
6.707952,,3.434448242,0.247497559
6.708285,,3.429870605,0.247497559
6.708618,,3.424987793,0.242614746
6.708951,,3.415222168,0.237731934
6.709284,,3.40057373,0.237731934
6.709617,,3.391113281,0.232849121
6.70995,,3.371582031,0.232849121
6.710283,,3.361816406,0.228271484
6.710616,,3.352050781,0.223388672
6.710949,,3.33770752,0.223388672
6.711282,,3.327941895,0.218505859
6.711615,,3.323059082,0.213623047
6.711948,,3.323059082,0.213623047
6.712281,,3.313293457,0.208740234
6.712614,,3.303833008,0.208740234
6.712947,,3.294067383,0.203857422
6.71328,,3.284301758,0.198974609
6.713613,,3.26965332,0.198974609
6.713946,,3.260192871,0.189208984
6.714279,,3.255310059,0.189208984
6.714612,,3.250427246,0.189208984
6.714945,,3.250427246,0.179748535
6.715278,,3.260192871,0.174865723
6.715611,,3.265075684,0.174865723
6.715944,,3.26965332,0.16998291
6.716277,,3.26965332,0.16998291
6.71661,,3.265075684,0.165100098
6.716943,,3.255310059,0.160217285
6.717276,,3.245544434,0.155334473
6.717609,,3.240661621,0.15045166
6.717942,,3.235778809,0.15045166
6.718275,,3.235778809,0.145874023
6.718608,,3.230895996,0.145874023
6.718941,,3.230895996,0.145874023
6.719274,,3.216552734,0.140991211
6.719607,,3.201904297,0.140991211
6.71994,,3.197021484,0.136108398
6.72,0.668449,,
6.720273,,3.197021484,0.136108398
6.720606,,3.197021484,0.131225586
6.720939,,3.197021484,0.136108398
6.721272,,3.182678223,0.136108398
6.721605,,3.172912598,0.136108398
6.721938,,3.168029785,0.140991211
6.722271,,3.172912598,0.145874023
6.722604,,3.187561035,0.15045166
6.722937,,3.192138672,0.160217285
6.72327,,3.197021484,0.165100098
6.723603,,3.192138672,0.16998291
6.723936,,3.187561035,0.174865723
6.724269,,3.172912598,0.16998291
6.724602,,3.15826416,0.174865723
6.724935,,3.148498535,0.174865723
6.725268,,3.143920898,0.179748535
6.725601,,3.134155273,0.179748535
6.725934,,3.134155273,0.174865723
6.726267,,3.15826416,0.174865723
6.7266,,3.187561035,0.174865723
6.726933,,3.230895996,0.16998291
6.727266,,3.26965332,0.174865723
6.727599,,3.313293457,0.179748535
6.727932,,3.352050781,0.184631348
6.728265,,3.376464844,0.189208984
6.728598,,3.386230469,0.194091797
6.728931,,3.391113281,0.203857422
6.729264,,3.386230469,0.208740234
6.729597,,3.366699219,0.213623047
6.72993,,3.366699219,0.223388672
6.730263,,3.371582031,0.232849121
6.730596,,3.386230469,0.237731934
6.730929,,3.395690918,0.247497559
6.731262,,3.42010498,0.247497559
6.731595,,3.44909668,0.252380371
6.731928,,3.482971191,0.252380371
6.732261,,3.531494141,0.247497559
6.732594,,3.575134277,0.247497559
6.732927,,3.638000488,0.247497559
6.73326,,3.7109375,0.247497559
6.733593,,3.773803711,0.247497559
6.733926,,3.832092285,0.242614746
6.734259,,3.885192871,0.242614746
6.734592,,3.93371582,0.242614746
6.734925,,3.987121582,0.242614746
6.735258,,4.025878906,0.242614746
6.735591,,4.049987793,0.247497559
6.735924,,4.049987793,0.247497559
6.736257,,4.04510498,0.247497559
6.73659,,4.06463623,0.252380371
6.736923,,4.103393555,0.262145996
6.737256,,4.156799316,0.267028809
6.737589,,4.195556641,0.276489258
6.737922,,4.239196777,0.28137207
6.738255,,4.258422852,0.291137695
6.738588,,4.277954102,0.30090332
6.738921,,4.282836914,0.305786133
6.739254,,4.287414551,0.315551758
6.739587,,4.287414551,0.320129395
6.73992,,4.292297363,0.315551758
6.74,0.657288,,
6.740253,,4.287414551,0.315551758
6.740586,,4.297180176,0.305786133
6.740919,,4.306945801,0.310668945
6.741252,,4.321594238,0.315551758
6.741585,,4.331054688,0.320129395
6.741918,,4.340820313,0.320129395
6.742251,,4.350585938,0.325012207
6.742584,,4.35546875,0.334777832
6.742917,,4.360351563,0.339660645
6.74325,,4.369812012,0.344543457
6.743583,,4.360351563,0.344543457
6.743916,,4.360351563,0.34942627
6.744249,,4.350585938,0.354309082
6.744582,,4.331054688,0.358886719
6.744915,,4.306945801,0.358886719
6.745248,,4.282836914,0.358886719
6.745581,,4.277954102,0.358886719
6.745914,,4.268188477,0.354309082
6.746247,,4.258422852,0.354309082
6.74658,,4.263305664,0.34942627
6.746913,,4.268188477,0.34942627
6.747246,,4.273071289,0.354309082
6.747579,,4.287414551,0.358886719
6.747912,,4.302062988,0.363769531
6.748245,,4.321594238,0.368652344
6.748578,,4.340820313,0.373535156
6.748911,,4.350585938,0.378417969
6.749244,,4.369812012,0.383300781
6.749577,,4.379577637,0.393066406
6.74991,,4.384460449,0.397949219
6.750243,,4.374694824,0.402526855
6.750576,,4.35546875,0.407409668
6.750909,,4.350585938,0.41229248
6.751242,,4.3359375,0.422058105
6.751575,,4.3359375,0.417175293
6.751908,,4.331054688,0.422058105
6.752241,,4.321594238,0.417175293
6.752574,,4.306945801,0.417175293
6.752907,,4.292297363,0.417175293
6.75324,,4.273071289,0.41229248
6.753573,,4.253540039,0.407409668
6.753906,,4.234313965,0.407409668
6.754239,,4.219665527,0.402526855
6.754572,,4.200439453,0.402526855
6.754905,,4.180908203,0.397949219
6.755238,,4.161682129,0.393066406
6.755571,,4.142150879,0.393066406
6.755904,,4.127502441,0.388183594
6.756237,,4.122924805,0.378417969
6.75657,,4.108276367,0.378417969
6.756903,,4.098510742,0.378417969
6.757236,,4.088745117,0.373535156
6.757569,,4.079284668,0.368652344
6.757902,,4.06463623,0.363769531
6.758235,,4.054870605,0.363769531
6.758568,,4.040527344,0.363769531
6.758901,,4.020996094,0.358886719
6.759234,,4.006347656,0.358886719
6.759567,,3.996887207,0.358886719
6.7599,,3.98223877,0.358886719
6.76,0.643316,,
6.760233,,3.967590332,0.354309082
6.760566,,3.95324707,0.354309082
6.760899,,3.93371582,0.34942627
6.761232,,3.919372559,0.344543457
6.761565,,3.904724121,0.344543457
6.761898,,3.890075684,0.344543457
6.762231,,3.875732422,0.339660645
6.762564,,3.851318359,0.339660645
6.762897,,3.841552734,0.32989502
6.76323,,3.817443848,0.325012207
6.763563,,3.812561035,0.320129395
6.763896,,3.797912598,0.315551758
6.764229,,3.778686523,0.315551758
6.764562,,3.768920898,0.310668945
6.764895,,3.754577637,0.305786133
6.765228,,3.735046387,0.30090332
6.765561,,3.725280762,0.30090332
6.765894,,3.715820313,0.30090332
6.766227,,3.706054688,0.30090332
6.76656,,3.696289063,0.30090332
6.766893,,3.676757813,0.305786133
6.767226,,3.662414551,0.30090332
6.767559,,3.647766113,0.305786133
6.767892,,3.633422852,0.310668945
6.768225,,3.618774414,0.305786133
6.768558,,3.599243164,0.310668945
6.768891,,3.589782715,0.310668945
6.769224,,3.575134277,0.305786133
6.769557,,3.570251465,0.305786133
6.76989,,3.565368652,0.30090332
6.770223,,3.56048584,0.30090332
6.770556,,3.555603027,0.291137695
6.770889,,3.546142578,0.291137695
6.771222,,3.531494141,0.286254883
6.771555,,3.516845703,0.286254883
6.771888,,3.497619629,0.286254883
6.772221,,3.492736816,0.286254883
6.772554,,3.492736816,0.28137207
6.772887,,3.482971191,0.28137207
6.77322,,3.487854004,0.28137207
6.773553,,3.487854004,0.286254883
6.773886,,3.492736816,0.286254883
6.774219,,3.487854004,0.28137207
6.774552,,3.487854004,0.286254883
6.774885,,3.482971191,0.286254883
6.775218,,3.478088379,0.286254883
6.775551,,3.46862793,0.291137695
6.775884,,3.453979492,0.291137695
6.776217,,3.444213867,0.296020508
6.77655,,3.444213867,0.30090332
6.776883,,3.444213867,0.30090332
6.777216,,3.439331055,0.305786133
6.777549,,3.434448242,0.305786133
6.777882,,3.429870605,0.310668945
6.778215,,3.424987793,0.315551758
6.778548,,3.42010498,0.315551758
6.778881,,3.415222168,0.320129395
6.779214,,3.410339355,0.320129395
6.779547,,3.405456543,0.325012207
6.77988,,3.40057373,0.32989502
6.78,0.62891,,
6.780213,,3.405456543,0.32989502
6.780546,,3.405456543,0.334777832
6.780879,,3.415222168,0.32989502
6.781212,,3.424987793,0.32989502
6.781545,,3.444213867,0.32989502
6.781878,,3.478088379,0.32989502
6.782211,,3.502502441,0.325012207
6.782544,,3.526611328,0.320129395
6.782877,,3.551025391,0.320129395
6.78321,,3.565368652,0.315551758
6.783543,,3.575134277,0.310668945
6.783876,,3.575134277,0.305786133
6.784209,,3.56048584,0.30090332
6.784542,,3.546142578,0.296020508
6.784875,,3.541259766,0.30090332
6.785208,,3.541259766,0.291137695
6.785541,,3.546142578,0.291137695
6.785874,,3.56048584,0.286254883
6.786207,,3.575134277,0.28137207
6.78654,,3.594665527,0.28137207
6.786873,,3.618774414,0.276489258
6.787206,,3.638000488,0.271911621
6.787539,,3.662414551,0.267028809
6.787872,,3.696289063,0.262145996
6.788205,,3.720397949,0.262145996
6.788538,,3.749694824,0.262145996
6.788871,,3.778686523,0.257263184
6.789204,,3.817443848,0.252380371
6.789537,,3.861083984,0.252380371
6.78987,,3.909606934,0.247497559
6.790203,,3.958129883,0.247497559
6.790536,,3.996887207,0.242614746
6.790869,,4.016113281,0.237731934
6.791202,,4.011230469,0.232849121
6.791535,,4.001464844,0.228271484
6.791868,,4.001464844,0.223388672
6.792201,,4.020996094,0.223388672
6.792534,,4.040527344,0.218505859
6.792867,,4.06463623,0.213623047
6.7932,,4.098510742,0.208740234
6.793533,,4.122924805,0.208740234
6.793866,,4.142150879,0.203857422
6.794199,,4.156799316,0.203857422
6.794532,,4.166259766,0.198974609
6.794865,,4.171142578,0.194091797
6.795198,,4.161682129,0.189208984
6.795531,,4.161682129,0.189208984
6.795864,,4.156799316,0.189208984
6.796197,,4.142150879,0.189208984
6.79653,,4.132385254,0.184631348
6.796863,,4.122924805,0.184631348
6.797196,,4.103393555,0.184631348
6.797529,,4.098510742,0.174865723
6.797862,,4.079284668,0.174865723
6.798195,,4.059753418,0.174865723
6.798528,,4.040527344,0.16998291
6.798861,,4.025878906,0.165100098
6.799194,,4.011230469,0.165100098
6.799527,,4.001464844,0.165100098
6.79986,,3.987121582,0.165100098
6.8,0.610981,,
6.800193,,3.98223877,0.16998291
6.800526,,3.972473145,0.165100098
6.800859,,3.972473145,0.16998291
6.801192,,3.967590332,0.16998291
6.801525,,3.958129883,0.174865723
6.801858,,3.95324707,0.174865723
6.802191,,3.943481445,0.174865723
6.802524,,3.938598633,0.174865723
6.802857,,3.93371582,0.179748535
6.80319,,3.928833008,0.179748535
6.803523,,3.919372559,0.174865723
6.803856,,3.899841309,0.174865723
6.804189,,3.885192871,0.16998291
6.804522,,3.870849609,0.16998291
6.804855,,3.865966797,0.165100098
6.805188,,3.870849609,0.160217285
6.805521,,3.890075684,0.160217285
6.805854,,3.909606934,0.155334473
6.806187,,3.93371582,0.15045166
6.80652,,3.958129883,0.15045166
6.806853,,3.98223877,0.15045166
6.807186,,3.996887207,0.15045166
6.807519,,4.016113281,0.155334473
6.807852,,4.025878906,0.15045166
6.808185,,4.040527344,0.155334473
6.808518,,4.035644531,0.160217285
6.808851,,4.030761719,0.165100098
6.809184,,4.020996094,0.165100098
6.809517,,4.016113281,0.165100098
6.80985,,4.001464844,0.165100098
6.810183,,3.98223877,0.165100098
6.810516,,3.967590332,0.160217285
6.810849,,3.95324707,0.160217285
6.811182,,3.943481445,0.15045166
6.811515,,3.938598633,0.15045166
6.811848,,3.938598633,0.155334473
6.812181,,3.943481445,0.15045166
6.812514,,3.948364258,0.160217285
6.812847,,3.96270752,0.160217285
6.81318,,3.987121582,0.160217285
6.813513,,4.011230469,0.165100098
6.813846,,4.054870605,0.16998291
6.814179,,4.103393555,0.179748535
6.814512,,4.147033691,0.189208984
6.814845,,4.176025391,0.198974609
6.815178,,4.195556641,0.208740234
6.815511,,4.195556641,0.218505859
6.815844,,4.185791016,0.228271484
6.816177,,4.166259766,0.242614746
6.81651,,4.166259766,0.247497559
6.816843,,4.176025391,0.262145996
6.817176,,4.190673828,0.267028809
6.817509,,4.200439453,0.276489258
6.817842,,4.209899902,0.28137207
6.818175,,4.239196777,0.286254883
6.818508,,4.253540039,0.286254883
6.818841,,4.273071289,0.291137695
6.819174,,4.282836914,0.286254883
6.819507,,4.292297363,0.286254883
6.81984,,4.297180176,0.286254883
6.82,0.598554,,
6.820173,,4.302062988,0.28137207
6.820506,,4.306945801,0.28137207
6.820839,,4.297180176,0.28137207
6.821172,,4.287414551,0.28137207
6.821505,,4.273071289,0.28137207
6.821838,,4.253540039,0.276489258
6.822171,,4.234313965,0.276489258
6.822504,,4.219665527,0.276489258
6.822837,,4.20501709,0.271911621
6.82317,,4.195556641,0.276489258
6.823503,,4.185791016,0.276489258
6.823836,,4.176025391,0.276489258
6.824169,,4.176025391,0.28137207
6.824502,,4.180908203,0.276489258
6.824835,,4.190673828,0.276489258
6.825168,,4.195556641,0.276489258
6.825501,,4.20501709,0.276489258
6.825834,,4.214782715,0.276489258
6.826167,,4.22454834,0.276489258
6.8265,,4.219665527,0.276489258
6.826833,,4.219665527,0.276489258
6.827166,,4.200439453,0.276489258
6.827499,,4.190673828,0.276489258
6.827832,,4.176025391,0.276489258
6.828165,,4.166259766,0.28137207
6.828498,,4.166259766,0.28137207
6.828831,,4.171142578,0.28137207
6.829164,,4.176025391,0.286254883
6.829497,,4.176025391,0.286254883
6.82983,,4.180908203,0.286254883
6.830163,,4.180908203,0.286254883
6.830496,,4.166259766,0.286254883
6.830829,,4.156799316,0.286254883
6.831162,,4.142150879,0.28137207
6.831495,,4.122924805,0.28137207
6.831828,,4.108276367,0.276489258
6.832161,,4.088745117,0.276489258
6.832494,,4.074401855,0.267028809
6.832827,,4.06463623,0.267028809
6.83316,,4.04510498,0.267028809
6.833493,,4.025878906,0.262145996
6.833826,,4.016113281,0.257263184
6.834159,,3.996887207,0.247497559
6.834492,,3.987121582,0.247497559
6.834825,,3.972473145,0.242614746
6.835158,,3.958129883,0.242614746
6.835491,,3.943481445,0.237731934
6.835824,,3.928833008,0.232849121
6.836157,,3.919372559,0.228271484
6.83649,,3.909606934,0.223388672
6.836823,,3.899841309,0.223388672
6.837156,,3.885192871,0.213623047
6.837489,,3.880310059,0.213623047
6.837822,,3.870849609,0.208740234
6.838155,,3.861083984,0.208740234
6.838488,,3.846435547,0.208740234
6.838821,,3.836975098,0.198974609
6.839154,,3.82232666,0.198974609
6.839487,,3.80279541,0.194091797
6.83982,,3.788452148,0.189208984
6.84,0.589546,,
6.840153,,3.773803711,0.189208984
6.840486,,3.764038086,0.184631348
6.840819,,3.749694824,0.174865723
6.841152,,3.739929199,0.174865723
6.841485,,3.739929199,0.16998291
6.841818,,3.735046387,0.16998291
6.842151,,3.725280762,0.16998291
6.842484,,3.715820313,0.16998291
6.842817,,3.7109375,0.16998291
6.84315,,3.696289063,0.174865723
6.843483,,3.696289063,0.179748535
6.843816,,3.676757813,0.184631348
6.844149,,3.667297363,0.189208984
6.844482,,3.667297363,0.189208984
6.844815,,3.662414551,0.189208984
6.845148,,3.662414551,0.189208984
6.845481,,3.662414551,0.189208984
6.845814,,3.657531738,0.184631348
6.846147,,3.652648926,0.184631348
6.84648,,3.647766113,0.179748535
6.846813,,3.638000488,0.174865723
6.847146,,3.628540039,0.174865723
6.847479,,3.618774414,0.16998291
6.847812,,3.599243164,0.16998291
6.848145,,3.589782715,0.165100098
6.848478,,3.575134277,0.165100098
6.848811,,3.555603027,0.165100098
6.849144,,3.541259766,0.165100098
6.849477,,3.536376953,0.174865723
6.84981,,3.521728516,0.174865723
6.850143,,3.512268066,0.179748535
6.850476,,3.502502441,0.184631348
6.850809,,3.497619629,0.189208984
6.851142,,3.482971191,0.189208984
6.851475,,3.482971191,0.189208984
6.851808,,3.478088379,0.198974609
6.852141,,3.478088379,0.198974609
6.852474,,3.478088379,0.198974609
6.852807,,3.482971191,0.198974609
6.85314,,3.482971191,0.189208984
6.853473,,3.492736816,0.189208984
6.853806,,3.492736816,0.189208984
6.854139,,3.492736816,0.184631348
6.854472,,3.478088379,0.184631348
6.854805,,3.46862793,0.179748535
6.855138,,3.463745117,0.179748535
6.855471,,3.444213867,0.174865723
6.855804,,3.429870605,0.174865723
6.856137,,3.42010498,0.174865723
6.85647,,3.405456543,0.174865723
6.856803,,3.40057373,0.174865723
6.857136,,3.381347656,0.174865723
6.857469,,3.371582031,0.16998291
6.857802,,3.352050781,0.16998291
6.858135,,3.33770752,0.174865723
6.858468,,3.323059082,0.16998291
6.858801,,3.313293457,0.174865723
6.859134,,3.298950195,0.174865723
6.859467,,3.284301758,0.179748535
6.8598,,3.26965332,0.184631348
6.86,0.581318,,
6.860133,,3.260192871,0.189208984
6.860466,,3.245544434,0.189208984
6.860799,,3.230895996,0.198974609
6.861132,,3.221435547,0.203857422
6.861465,,3.206787109,0.208740234
6.861798,,3.192138672,0.213623047
6.862131,,3.187561035,0.223388672
6.862464,,3.168029785,0.237731934
6.862797,,3.153381348,0.237731934
6.86313,,3.143920898,0.242614746
6.863463,,3.129272461,0.247497559
6.863796,,3.119506836,0.252380371
6.864129,,3.114624023,0.257263184
6.864462,,3.114624023,0.257263184
6.864795,,3.114624023,0.257263184
6.865128,,3.114624023,0.257263184
6.865461,,3.114624023,0.262145996
6.865794,,3.114624023,0.262145996
6.866127,,3.119506836,0.257263184
6.86646,,3.119506836,0.252380371
6.866793,,3.119506836,0.252380371
6.867126,,3.124389648,0.242614746
6.867459,,3.119506836,0.242614746
6.867792,,3.109741211,0.237731934
6.868125,,3.109741211,0.237731934
